val_loss,val_acc,train_loss,train_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6943186283111572,0.505,0.6932852268218994,0.518682501038414,1732279715,,False,22,063e1_00003,2024-11-22_12-48-35,0.1968076229095459,4.203798532485962,498615,nc619-System-Product-Name,172.30.5.106,4.203798532485962,22
0.6942514836788177,0.505,0.6931336462497711,0.5197955918575181,1732279715,,False,23,063e1_00003,2024-11-22_12-48-35,0.1913769245147705,4.395175457000732,498615,nc619-System-Product-Name,172.30.5.106,4.395175457000732,23
0.6941653430461884,0.505,0.6929779708385467,0.5211328846068375,1732279715,,False,24,063e1_00003,2024-11-22_12-48-35,0.24829554557800293,4.643471002578735,498615,nc619-System-Product-Name,172.30.5.106,4.643471002578735,24
0.6941192388534546,0.5,0.692820256948471,0.5209086848714205,1732279715,,False,25,063e1_00003,2024-11-22_12-48-35,0.1952037811279297,4.838674783706665,498615,nc619-System-Product-Name,172.30.5.106,4.838674783706665,25
0.6941087126731873,0.495,0.6926540732383728,0.5211284368482477,1732279715,,False,26,063e1_00003,2024-11-22_12-48-35,0.1919417381286621,5.030616521835327,498615,nc619-System-Product-Name,172.30.5.106,5.030616521835327,26
0.6941247940063476,0.495,0.6924846708774567,0.519796586101111,1732279716,,False,27,063e1_00003,2024-11-22_12-48-36,0.19233012199401855,5.222946643829346,498615,nc619-System-Product-Name,172.30.5.106,5.222946643829346,27
0.6941464066505432,0.495,0.6923161804676056,0.5197965904907075,1732279716,,False,28,063e1_00003,2024-11-22_12-48-36,0.19176673889160156,5.414713382720947,498615,nc619-System-Product-Name,172.30.5.106,5.414713382720947,28
0.6941733241081238,0.49000000000000005,0.6921428799629211,0.5206830179133942,1732279716,,False,29,063e1_00003,2024-11-22_12-48-36,0.1916944980621338,5.606407880783081,498615,nc619-System-Product-Name,172.30.5.106,5.606407880783081,29
0.6941607475280762,0.485,0.6919567286968231,0.521570428605683,1732279716,,False,30,063e1_00003,2024-11-22_12-48-36,0.19179439544677734,5.798202276229858,498615,nc619-System-Product-Name,172.30.5.106,5.798202276229858,30
0.6941368460655213,0.48,0.691767793893814,0.5217911704365069,1732279716,,False,31,063e1_00003,2024-11-22_12-48-36,0.19122028350830078,5.989422559738159,498615,nc619-System-Product-Name,172.30.5.106,5.989422559738159,31
0.6941432476043701,0.48,0.6915930807590485,0.5233412971586692,1732279717,,False,32,063e1_00003,2024-11-22_12-48-37,0.19191336631774902,6.181335926055908,498615,nc619-System-Product-Name,172.30.5.106,6.181335926055908,32
0.694146353006363,0.49000000000000005,0.6914114415645599,0.5260020510389352,1732279717,,False,33,063e1_00003,2024-11-22_12-48-37,0.19032049179077148,6.37165641784668,498615,nc619-System-Product-Name,172.30.5.106,6.37165641784668,33
0.6941620767116546,0.48500000000000004,0.691226351261139,0.5284430463579792,1732279717,,False,34,063e1_00003,2024-11-22_12-48-37,0.19095873832702637,6.562615156173706,498615,nc619-System-Product-Name,172.30.5.106,6.562615156173706,34
0.6941336691379547,0.48500000000000004,0.6910086750984192,0.529772435638914,1732279717,,False,35,063e1_00003,2024-11-22_12-48-37,0.19121313095092773,6.753828287124634,498615,nc619-System-Product-Name,172.30.5.106,6.753828287124634,35
0.6940893769264221,0.48500000000000004,0.6907586574554443,0.5308820663586267,1732279717,,False,36,063e1_00003,2024-11-22_12-48-37,0.1924898624420166,6.94631814956665,498615,nc619-System-Product-Name,172.30.5.106,6.94631814956665,36
0.6940102696418762,0.48500000000000004,0.6904986798763275,0.5342134397371509,1732279718,,False,37,063e1_00003,2024-11-22_12-48-38,0.19365429878234863,7.139972448348999,498615,nc619-System-Product-Name,172.30.5.106,7.139972448348999,37
0.6939436793327332,0.485,0.6902381598949432,0.5370954259856427,1732279718,,False,38,063e1_00003,2024-11-22_12-48-38,0.1933274269104004,7.333299875259399,498615,nc619-System-Product-Name,172.30.5.106,7.333299875259399,38
0.694022136926651,0.475,0.6899538457393646,0.5364257941465829,1732279718,,False,39,063e1_00003,2024-11-22_12-48-38,0.18656134605407715,7.519861221313477,498615,nc619-System-Product-Name,172.30.5.106,7.519861221313477,39
0.6940988540649414,0.4800000000000001,0.689670729637146,0.5377561710867159,1732279718,,False,40,063e1_00003,2024-11-22_12-48-38,0.18846464157104492,7.7083258628845215,498615,nc619-System-Product-Name,172.30.5.106,7.7083258628845215,40
0.6941540837287903,0.485,0.6893918097019196,0.5384223450211826,1732279718,,False,41,063e1_00003,2024-11-22_12-48-38,0.19039154052734375,7.898717403411865,498615,nc619-System-Product-Name,172.30.5.106,7.898717403411865,41
0.6942061662673951,0.48500000000000004,0.6890990316867829,0.5406391427996077,1732279718,,False,42,063e1_00003,2024-11-22_12-48-38,0.18691134452819824,8.085628747940063,498615,nc619-System-Product-Name,172.30.5.106,8.085628747940063,42
0.694281542301178,0.48999999999999994,0.6887988567352294,0.5435250796848929,1732279719,,False,43,063e1_00003,2024-11-22_12-48-39,0.18796491622924805,8.273593664169312,498615,nc619-System-Product-Name,172.30.5.106,8.273593664169312,43
0.6944134354591369,0.495,0.6884472489356994,0.5464164410139749,1732279719,,False,44,063e1_00003,2024-11-22_12-48-39,0.18780016899108887,8.4613938331604,498615,nc619-System-Product-Name,172.30.5.106,8.4613938331604,44
0.6945828139781952,0.495,0.6880752980709076,0.5486376843561915,1732279719,,False,45,063e1_00003,2024-11-22_12-48-39,0.18714523315429688,8.648539066314697,498615,nc619-System-Product-Name,172.30.5.106,8.648539066314697,45
0.6947716474533081,0.5,0.6877291858196258,0.5510757166976407,1732279719,,False,46,063e1_00003,2024-11-22_12-48-39,0.19177985191345215,8.84031891822815,498615,nc619-System-Product-Name,172.30.5.106,8.84031891822815,46
0.6949450075626373,0.505,0.6874244451522827,0.5515172069436832,1732279719,,False,47,063e1_00003,2024-11-22_12-48-39,0.19487524032592773,9.035194158554077,498615,nc619-System-Product-Name,172.30.5.106,9.035194158554077,47
0.6951658010482789,0.505,0.6871272921562195,0.5497492903943011,1732279720,,False,48,063e1_00003,2024-11-22_12-48-40,0.19240617752075195,9.227600336074829,498615,nc619-System-Product-Name,172.30.5.106,9.227600336074829,48
0.6954385817050934,0.51,0.6868341267108917,0.5475265644658877,1732279720,,False,49,063e1_00003,2024-11-22_12-48-40,0.1920316219329834,9.419631958007812,498615,nc619-System-Product-Name,172.30.5.106,9.419631958007812,49
0.6955915629863739,0.51,0.6865228772163391,0.5481897754227594,1732279720,,True,50,063e1_00003,2024-11-22_12-48-40,0.19362282752990723,9.61325478553772,498615,nc619-System-Product-Name,172.30.5.106,9.61325478553772,50
